"","text_id","curr_ia_idx","curr_fix_dur","word","next_ia_idx","next_word","prev_ia_idx","subj","sent_id"
"567",69,6,160,"people",8,"peace.",5,1,69
"568",69,8,292,"peace.",6,"people",6,1,69
"569",70,2,272,"closed",2,"closed",1,1,70
"570",70,2,156,"closed",3,"the",2,1,70
"571",70,3,252,"the",5,"and",2,1,70
"572",70,5,196,"and",6,"took",3,1,70
"573",70,6,168,"took",8,"breath.",5,1,70
"574",71,1,132,"William",2,"sat",1,1,71
"575",71,2,168,"sat",3,"down",1,1,71
"576",71,3,264,"down",4,"and",2,1,71
"577",71,4,168,"and",5,"tucked",3,1,71
"578",71,5,160,"tucked",6,"into",4,1,71
"579",71,6,408,"into",7,"his",5,1,71
"580",71,7,280,"his",8,"breakfast.",6,1,71
"581",71,8,680,"breakfast.",3,"down",7,1,71
"582",72,2,156,"stood",3,"against",1,1,72
"583",72,3,148,"against",3,"against",2,1,72
"584",72,3,124,"against",4,"the",3,1,72
"585",72,4,140,"the",5,"wall",3,1,72
"586",72,5,136,"wall",7,"steady",4,1,72
"587",72,7,252,"steady",7,"steady",5,1,72
"588",72,7,244,"steady",8,"himself.",7,1,72
"589",72,8,176,"himself.",8,"himself.",7,1,72
"590",73,2,228,"else",3,"had",1,1,73
"591",73,3,160,"had",4,"dared",2,1,73
"592",73,4,184,"dared",3,"had",3,1,73
"593",73,3,164,"had",4,"dared",4,1,73
"594",73,4,212,"dared",5,"step",3,1,73
"595",73,5,428,"step",6,"within",4,1,73
"596",73,6,156,"within",8,"ring.",5,1,73
"597",73,8,176,"ring.",7,"the",6,1,73
"598",74,2,196,"of",3,"the",1,1,74
"599",74,3,196,"the",5,"people",2,1,74
"600",74,5,160,"people",5,"people",3,1,74
"601",74,5,284,"people",6,"dress",5,1,74
"602",74,6,328,"dress",7,"like",5,1,74
"603",75,2,144,"saw",3,"the",1,1,75
"604",75,3,168,"the",4,"throwing",2,1,75
"605",75,4,148,"throwing",5,"knife",3,1,75
"606",75,5,124,"knife",4,"throwing",4,1,75
"607",75,4,180,"throwing",5,"knife",5,1,75
"608",75,5,228,"knife",6,"in",4,1,75
"609",75,6,212,"in",8,"hand.",5,1,75
"610",75,8,416,"hand.",2,"saw",6,1,75
"611",75,2,116,"saw",1,"She",8,1,75
"612",75,1,172,"She",3,"the",2,1,75
"613",75,3,216,"the",4,"throwing",1,1,75
"614",75,4,196,"throwing",5,"knife",3,1,75
"615",75,5,176,"knife",7,"his",4,1,75
"616",76,1,184,"She",3,"smiling",1,1,76
"617",76,3,168,"smiling",2,"was",1,1,76
"618",76,2,100,"was",4,"in",3,1,76
"619",76,4,164,"in",5,"the",2,1,76
"620",76,5,224,"the",7,"teeth",4,1,76
"621",76,7,188,"teeth",8,"flashing.",5,1,76
"622",76,8,212,"flashing.",7,"teeth",7,1,76
"623",76,7,176,"teeth",8,"flashing.",8,1,76
"624",77,1,164,"Shut",2,"your",1,1,77
"625",77,2,220,"your",2,"your",1,1,77
"626",77,2,144,"your",2,"your",2,1,77
"627",77,2,164,"your",3,"smart",2,1,77
"628",77,3,244,"smart",4,"foul",2,1,77
"629",77,4,408,"foul",5,"mouth",3,1,77
"630",77,5,384,"mouth",6,"and",4,1,77
"631",77,6,168,"and",7,"sit",5,1,77
"632",77,7,316,"sit",8,"down.",6,1,77
"633",77,8,64,"down.",1,"Shut",7,1,77
"634",77,1,204,"Shut",1,"Shut",8,1,77
"635",78,2,204,"me",3,"what",1,1,78
"636",78,3,124,"what",4,"really",2,1,78
"637",78,4,172,"really",5,"happened",3,1,78
"638",78,5,164,"happened",7,"the",4,1,78
"639",78,7,208,"the",6,"to",5,1,78
"640",78,6,292,"to",8,"truck.",7,1,78
"641",79,2,52,"door",3,"was",1,1,79
"642",79,3,168,"was",4,"opened",2,1,79
"643",79,4,132,"opened",5,"and",3,1,79
"644",79,5,260,"and",4,"opened",4,1,79
"645",79,4,156,"opened",6,"Alexander",5,1,79
"646",79,6,216,"Alexander",7,"walked",4,1,79
"647",79,7,360,"walked",8,"out.",6,1,79
"648",79,8,284,"out.",6,"Alexander",7,1,79
"649",80,2,276,"were",3,"choked",1,1,80
"650",80,3,176,"choked",4,"screams",2,1,80
"651",80,4,584,"screams",5,"and",3,1,80
"652",80,5,204,"and",6,"shouts",4,1,80
"653",80,6,152,"shouts",8,"dismay.",5,1,80
"654",80,8,180,"dismay.",8,"dismay.",6,1,80
"655",80,8,100,"dismay.",3,"choked",8,1,80
"656",80,3,152,"choked",2,"were",8,1,80
"657",81,2,188,"will",4,"men",1,1,81
"658",81,4,128,"men",5,"to",2,1,81
"659",81,5,136,"to",5,"to",4,1,81
"660",81,5,136,"to",7,"either",5,1,81
"661",81,7,152,"either",8,"way.",5,1,81
"662",82,1,132,"They",2,"were",1,1,82
"663",82,2,124,"were",3,"definitely",1,1,82
"664",82,3,152,"definitely",4,"holding",2,1,82
"665",82,4,168,"holding",5,"hands",3,1,82
"666",82,5,312,"hands",6,"underneath",4,1,82
"667",82,6,276,"underneath",6,"underneath",5,1,82
"668",82,6,124,"underneath",8,"table.",6,1,82
"669",82,8,356,"table.",4,"holding",6,1,82
"670",83,2,108,"still",1,"Claudia",6,1,83
"671",83,1,224,"Claudia",2,"still",2,1,83
"672",83,2,220,"still",3,"teaches",1,1,83
"673",83,3,144,"teaches",4,"and",2,1,83
"674",83,4,296,"and",5,"still",3,1,83
"675",83,5,272,"still",6,"claims",4,1,83
"676",83,6,196,"claims",5,"still",5,1,83
"677",83,5,168,"still",7,"to",6,1,83
"678",83,7,168,"to",8,"hate",5,1,83
"679",83,8,196,"hate",6,"claims",7,1,83
"680",83,6,204,"claims",9,"it.",8,1,83
"681",84,2,240,"him",2,"him",1,1,84
"682",84,2,180,"him",3,"now,",2,1,84
"683",84,3,112,"now,",4,"don't",2,1,84
"684",84,4,256,"don't",5,"wait",3,1,84
"685",84,5,276,"wait",6,"for",4,1,84
"686",84,6,152,"for",8,"to",5,1,84
"687",84,8,208,"to",7,"him",6,1,84
"688",85,2,164,"die",3,"of",1,1,85
"689",85,3,192,"of",3,"of",2,1,85
"690",85,3,96,"of",5,"before",3,1,85
"691",85,5,136,"before",6,"you",3,1,85
"692",85,6,232,"you",8,"in",5,1,85
"693",85,8,152,"in",9,"battle.",6,1,85
"694",86,1,324,"Good",2,"God,",1,1,86
"695",86,2,452,"God,",3,"if",1,1,86
"696",86,3,312,"if",3,"if",2,1,86
"697",86,3,396,"if",4,"you",3,1,86
"698",86,4,200,"you",5,"are",3,1,86
"699",86,5,240,"are",5,"are",4,1,86
"700",86,5,132,"are",6,"watching,",5,1,86
"701",86,6,48,"watching,",6,"watching,",5,1,86
"702",86,6,148,"watching,",7,"give",6,1,86
"703",86,7,372,"give",8,"me",6,1,86
"704",86,8,140,"me",7,"give",7,1,86
"705",86,7,280,"give",9,"strength.",8,1,86
"706",86,9,164,"strength.",2,"God,",7,1,86
"707",86,2,152,"God,",1,"Good",9,1,86
"708",86,1,300,"Good",2,"God,",2,1,86
"709",86,2,168,"God,",2,"God,",1,1,86
"710",86,2,204,"God,",3,"if",2,1,86
"711",86,3,240,"if",2,"God,",2,1,86
"712",86,2,140,"God,",2,"God,",3,1,86
"713",86,2,360,"God,",2,"God,",2,1,86
"714",86,2,484,"God,",6,"watching,",2,1,86
"715",86,6,204,"watching,",9,"strength.",2,1,86
"716",86,9,436,"strength.",6,"watching,",6,1,86
"717",86,6,192,"watching,",6,"watching,",9,1,86
"718",86,6,216,"watching,",2,"God,",6,1,86
"719",86,2,256,"God,",1,"Good",6,1,86
"720",86,1,528,"Good",1,"Good",2,1,86
"721",86,1,996,"Good",1,"Good",1,1,86
"722",86,1,428,"Good",1,"Good",1,1,86
"723",86,1,432,"Good",2,"God,",1,1,86
"724",86,2,356,"God,",3,"if",1,1,86
"725",86,3,296,"if",4,"you",2,1,86
"726",86,4,168,"you",5,"are",3,1,86
"727",86,5,200,"are",6,"watching,",4,1,86
"728",86,6,148,"watching,",7,"give",5,1,86
"729",86,7,320,"give",8,"me",6,1,86
"730",86,8,156,"me",7,"give",7,1,86
"731",86,7,476,"give",9,"strength.",8,1,86
"732",86,9,136,"strength.",4,"you",7,1,86
"733",86,4,140,"you",2,"God,",9,1,86
"734",87,1,128,"He",2,"heaved",1,1,87
"735",87,2,132,"heaved",2,"heaved",1,1,87
"736",87,2,316,"heaved",2,"heaved",2,1,87
"737",87,2,120,"heaved",3,"his",2,1,87
"738",87,3,216,"his",4,"shoulders",2,1,87
"739",87,4,288,"shoulders",5,"and",3,1,87
"740",87,5,216,"and",6,"swung",4,1,87
"741",87,6,276,"swung",7,"the",5,1,87
"742",87,7,228,"the",8,"axe",6,1,87
"743",87,8,552,"axe",9,"again.",7,1,87
"744",87,9,232,"again.",4,"shoulders",8,1,87
"745",87,4,160,"shoulders",3,"his",9,1,87
"746",87,3,136,"his",2,"heaved",4,1,87
"747",87,2,152,"heaved",2,"heaved",3,1,87
"748",88,2,184,"is",3,"after",1,1,88
"749",88,3,100,"after",3,"after",2,1,88
"750",88,3,128,"after",4,"glory",3,1,88
"751",88,4,132,"glory",3,"after",3,1,88
"752",88,3,320,"after",4,"glory",4,1,88
"753",88,4,248,"glory",3,"after",3,1,88
"754",88,3,172,"after",4,"glory",4,1,88
"755",88,4,108,"glory",6,"heads",3,1,88
"756",88,6,172,"heads",7,"for",4,1,88
"757",88,7,112,"for",5,"and",6,1,88
"758",88,5,248,"and",7,"for",7,1,88
"759",88,7,252,"for",9,"hall.",5,1,88
"760",88,9,140,"hall.",8,"his",7,1,88
"761",88,8,144,"his",7,"for",9,1,88
"762",88,7,136,"for",9,"hall.",8,1,88
"763",89,2,320,"just",3,"wished",1,1,89
"764",89,3,208,"wished",4,"he",2,1,89
"765",89,4,228,"he",5,"could",3,1,89
"766",89,5,180,"could",6,"talk",4,1,89
"767",89,6,308,"talk",7,"to",5,1,89
"768",89,7,344,"to",8,"his",6,1,89
"769",90,1,108,"He",3,"his",2,1,90
"770",90,3,256,"his",4,"sword",1,1,90
"771",90,4,244,"sword",5,"aside",3,1,90
"772",90,5,180,"aside",5,"aside",4,1,90
"773",90,5,164,"aside",6,"and",5,1,90
"774",90,6,152,"and",7,"extended",5,1,90
"775",90,7,476,"extended",8,"his",6,1,90
"776",90,8,284,"his",9,"hands.",7,1,90
"777",90,9,596,"hands.",9,"hands.",8,1,90
"778",90,9,156,"hands.",5,"aside",9,1,90
"779",90,5,112,"aside",2,"lay",9,1,90
"780",91,2,140,"sighed",3,"and",1,1,91
"781",91,3,280,"and",2,"sighed",2,1,91
"782",91,2,120,"sighed",4,"walked",3,1,91
"783",91,4,192,"walked",5,"back",2,1,91
"784",91,5,176,"back",6,"to",4,1,91
"785",91,6,200,"to",8,"wood",5,1,91
"786",91,8,180,"wood",9,"shop.",6,1,91
"787",92,2,116,"smiled",3,"when",1,1,92
"788",92,3,184,"when",3,"when",2,1,92
"789",92,3,112,"when",3,"when",3,1,92
"790",92,3,184,"when",4,"she",3,1,92
"791",92,4,160,"she",5,"let",3,1,92
"792",92,5,168,"let",6,"out",4,1,92
"793",92,6,172,"out",8,"big",5,1,92
"794",92,8,132,"big",6,"out",6,1,92
"795",92,6,216,"out",8,"big",8,1,92
"796",92,8,196,"big",9,"yawn.",6,1,92
"797",92,9,244,"yawn.",2,"smiled",8,1,92
"798",93,2,124,"was",3,"leaning",1,1,93
"799",93,3,176,"leaning",4,"against",2,1,93
"800",93,4,160,"against",5,"his",3,1,93
"801",93,5,132,"his",6,"truck",4,1,93
"802",93,6,204,"truck",7,"smoking",5,1,93
"803",93,7,532,"smoking",9,"joint.",6,1,93
"804",93,9,324,"joint.",9,"joint.",7,1,93
"805",94,3,84,"thinking",3,"thinking",1,1,94
"806",94,3,124,"thinking",5,"getting",3,1,94
"807",94,5,216,"getting",6,"the",3,1,94
"808",94,6,300,"the",7,"band",5,1,94
"809",94,7,240,"band",8,"together",6,1,94
"810",94,8,420,"together",8,"together",7,1,94
"811",94,8,108,"together",9,"again.",8,1,94
"812",94,9,188,"again.",5,"getting",8,1,94
"813",94,5,112,"getting",3,"thinking",9,1,94
"814",94,3,136,"thinking",3,"thinking",5,1,94
"815",95,4,148,"narrow",3,"a",2,1,95
"816",95,3,116,"a",2,"is",4,1,95
"817",95,2,352,"is",1,"It",3,1,95
"818",95,1,228,"It",3,"a",2,1,95
"819",95,3,332,"a",2,"is",1,1,95
"820",95,2,408,"is",3,"a",3,1,95
"821",95,3,132,"a",4,"narrow",2,1,95
"822",95,4,120,"narrow",5,"ship,",3,1,95
"823",95,5,380,"ship,",6,"much",4,1,95
"824",95,6,264,"much",7,"like",5,1,95
"825",95,7,180,"like",8,"our",6,1,95
"826",96,1,128,"Arthur",2,"placed",1,1,96
"827",96,2,220,"placed",3,"the",1,1,96
"828",96,3,244,"the",4,"bars",2,1,96
"829",96,4,232,"bars",6,"chocolate",3,1,96
"830",96,6,220,"chocolate",7,"on",4,1,96
"831",96,7,304,"on",9,"counter.",6,1,96
"832",96,9,160,"counter.",8,"the",7,1,96
"833",97,1,252,"John",2,"gave",1,1,97
"834",97,2,148,"gave",2,"gave",1,1,97
"835",97,2,108,"gave",3,"Bernard",2,1,97
"836",97,3,144,"Bernard",5,"hard",2,1,97
"837",97,5,320,"hard",6,"slap",3,1,97
"838",97,6,232,"slap",6,"slap",5,1,97
"839",97,6,116,"slap",8,"the",6,1,97
"840",97,8,260,"the",9,"head.",6,1,97
"841",97,9,292,"head.",2,"gave",8,1,97
"842",97,2,164,"gave",2,"gave",9,1,97
"843",97,2,208,"gave",3,"Bernard",2,1,97
"844",98,2,292,"get",3,"out",1,1,98
"845",98,3,140,"out",4,"and",2,1,98
"846",98,4,788,"and",5,"I'll",3,1,98
"847",98,5,100,"I'll",5,"I'll",4,1,98
"848",98,5,136,"I'll",7,"you",5,1,98
"849",98,7,140,"you",8,"a",5,1,98
"850",98,8,148,"a",7,"you",7,1,98
"851",99,2,292,"have",1,"Let's",1,1,99
"852",99,1,104,"Let's",2,"have",2,1,99
"853",99,2,216,"have",3,"the",1,1,99
"854",99,3,232,"the",3,"the",2,1,99
"855",99,3,124,"the",5,"closed",3,1,99
"856",99,5,236,"closed",6,"and",3,1,99
"857",99,6,412,"and",7,"go",5,1,99
"858",99,7,188,"go",9,"early.",6,1,99
"859",100,2,136,"closed",2,"closed",1,1,100
"860",100,2,136,"closed",4,"office",2,1,100
"861",100,4,148,"office",5,"door",2,1,100
"862",100,5,228,"door",6,"on",4,1,100
"863",100,6,172,"on",8,"way",5,1,100
"864",100,8,320,"way",9,"out.",6,1,100
"865",101,2,136,"felt",3,"sick",1,1,101
"866",101,3,216,"sick",4,"to",2,1,101
"867",101,4,160,"to",5,"the",3,1,101
"868",101,5,140,"the",5,"the",4,1,101
"869",101,5,428,"the",7,"of",5,1,101
"870",101,7,392,"of",8,"his",5,1,101
"871",101,8,140,"his",7,"of",7,1,101
"872",101,7,208,"of",8,"his",8,1,101
"873",101,8,124,"his",6,"pit",7,1,101
"874",102,1,116,"Christopher",2,"groaned",1,1,102
"875",102,2,256,"groaned",3,"and",1,1,102
"876",102,3,280,"and",4,"lay",2,1,102
"877",102,4,132,"lay",6,"hands",3,1,102
"878",102,6,172,"hands",5,"his",4,1,102
"879",102,5,212,"his",7,"across",6,1,102
"880",102,7,168,"across",7,"across",5,1,102
"881",102,7,144,"across",9,"stomach.",7,1,102
"882",102,9,276,"stomach.",9,"stomach.",7,1,102
"883",103,1,164,"Dave",2,"kicked",1,1,103
"884",103,2,152,"kicked",3,"him",1,1,103
"885",103,3,316,"him",5,"the",2,1,103
"886",103,5,192,"the",6,"stomach",3,1,103
"887",103,6,132,"stomach",7,"and",5,1,103
"888",103,7,232,"and",8,"Paul",6,1,103
"889",103,8,232,"Paul",9,"groaned.",7,1,103
"890",104,1,256,"Dexter",2,"opened",1,1,104
"891",104,2,136,"opened",2,"opened",1,1,104
"892",104,2,256,"opened",3,"his",2,1,104
"893",104,3,224,"his",4,"letter",2,1,104
"894",104,4,192,"letter",6,"found",3,1,104
"895",104,6,256,"found",6,"found",4,1,104
"896",104,6,140,"found",8,"photograph",6,1,104
"897",104,8,172,"photograph",8,"photograph",6,1,104
"898",104,8,220,"photograph",8,"photograph",8,1,104
"899",104,8,120,"photograph",9,"inside.",8,1,104
"900",104,9,328,"inside.",6,"found",8,1,104
"901",105,2,144,"took",3,"a",1,1,105
"902",105,3,216,"a",4,"breath",2,1,105
"903",105,4,108,"breath",6,"wanted",3,1,105
"904",105,6,184,"wanted",5,"and",4,1,105
"905",105,5,124,"and",6,"wanted",6,1,105
"906",105,6,128,"wanted",8,"be",5,1,105
"907",105,8,188,"be",7,"to",6,1,105
"908",106,2,128,"washed",2,"washed",1,1,106
"909",106,2,188,"washed",3,"his",2,1,106
"910",106,3,164,"his",3,"his",2,1,106
"911",106,3,48,"his",4,"hands",3,1,106
"912",106,4,124,"hands",6,"flicked",3,1,106
"913",106,6,152,"flicked",5,"and",4,1,106
"914",106,5,92,"and",7,"water",6,1,106
"915",106,7,288,"water",7,"water",5,1,106
"916",106,7,536,"water",9,"Bob.",7,1,106
"917",107,2,156,"turned",3,"and",1,1,107
"918",107,3,148,"and",4,"saw",2,1,107
"919",107,4,244,"saw",6,"standing",3,1,107
"920",107,6,124,"standing",5,"him",4,1,107
"921",107,5,128,"him",4,"saw",6,1,107
"922",107,4,148,"saw",6,"standing",5,1,107
"923",107,6,212,"standing",7,"in",4,1,107
"924",107,7,156,"in",8,"her",6,1,107
"925",107,8,148,"her",9,"path.",7,1,107
"926",107,9,220,"path.",9,"path.",8,1,107
"927",108,2,148,"turned",2,"turned",1,1,108
"928",108,2,120,"turned",3,"round",2,1,108
"929",108,3,196,"round",4,"just",2,1,108
"930",108,4,128,"just",4,"just",3,1,108
"931",108,4,108,"just",6,"Frankie",4,1,108
"932",108,6,188,"Frankie",7,"walked",4,1,108
"933",108,7,212,"walked",8,"toward",6,1,108
"934",108,8,256,"toward",9,"them.",7,1,108
"935",109,1,128,"Underneath",2,"the",1,1,109
"936",109,2,164,"the",3,"table",1,1,109
"937",109,3,172,"table",4,"her",2,1,109
"938",109,4,208,"her",5,"hand",3,1,109
"939",109,5,168,"hand",4,"her",4,1,109
"940",109,4,56,"her",6,"was",5,1,109
"941",109,6,232,"was",7,"gripping",4,1,109
"942",109,7,208,"gripping",9,"chair.",6,1,109
"943",109,9,472,"chair.",9,"chair.",7,1,109
"944",110,1,132,"Whether",2,"Peter",1,1,110
"945",110,2,380,"Peter",3,"heard",1,1,110
"946",110,3,388,"heard",3,"heard",2,1,110
"947",110,3,196,"heard",1,"Whether",3,1,110
"948",110,1,1780,"Whether",1,"Whether",3,1,110
"949",110,1,332,"Whether",1,"Whether",1,1,110
"950",110,1,520,"Whether",2,"Peter",1,1,110
"951",110,2,244,"Peter",1,"Whether",1,1,110
"952",110,1,768,"Whether",3,"heard",2,1,110
"953",110,3,140,"heard",1,"Whether",1,1,110
"954",110,1,316,"Whether",1,"Whether",3,1,110
"955",110,1,92,"Whether",1,"Whether",1,1,110
"956",110,1,324,"Whether",1,"Whether",1,1,110
"957",110,1,352,"Whether",2,"Peter",1,1,110
"958",110,2,252,"Peter",2,"Peter",1,1,110
"959",110,2,132,"Peter",3,"heard",2,1,110
"960",110,3,192,"heard",4,"him",2,1,110
"961",110,4,244,"him",5,"or",3,1,110
"962",110,5,132,"or",5,"or",4,1,110
"963",110,5,116,"or",7,"Gabriel",5,1,110
"964",110,7,100,"Gabriel",6,"not",5,1,110
"965",110,6,184,"not",8,"didn't",7,1,110
"966",110,8,124,"didn't",8,"didn't",6,1,110
"967",110,8,212,"didn't",9,"care.",8,1,110
"968",110,9,140,"care.",1,"Whether",8,1,110
"969",110,1,192,"Whether",2,"Peter",9,1,110
"970",110,2,132,"Peter",3,"heard",1,1,110
"971",110,3,184,"heard",4,"him",2,1,110
"972",110,4,124,"him",6,"not",3,1,110
"973",110,6,272,"not",7,"Gabriel",4,1,110
"974",110,7,148,"Gabriel",8,"didn't",6,1,110
"975",110,8,212,"didn't",7,"Gabriel",7,1,110
"976",110,7,104,"Gabriel",6,"not",8,1,110
"977",110,6,140,"not",9,"care.",7,1,110
"978",111,1,184,"You",1,"You",1,1,111
"979",111,1,80,"You",2,"give",1,1,111
"980",111,2,232,"give",4,"a",1,1,111
"981",111,4,244,"a",5,"lead",2,1,111
"982",111,5,296,"lead",6,"and",4,1,111
"983",111,6,256,"and",7,"I'll",5,1,111
"984",111,7,220,"I'll",8,"follow",6,1,111
"985",111,8,140,"follow",9,"it.",7,1,111
"986",111,9,356,"it.",9,"it.",8,1,111
"987",111,9,200,"it.",8,"follow",9,1,111
"988",111,8,104,"follow",4,"a",9,1,111
"989",111,4,192,"a",2,"give",8,1,111
"990",112,4,224,"from",6,"empty",1,1,112
"991",112,6,160,"empty",6,"empty",4,1,112
"992",112,6,168,"empty",7,"tables",6,1,112
"993",112,7,176,"tables",8,"are",6,1,112
"994",112,8,208,"are",9,"cleared",7,1,112
"995",112,9,448,"cleared",9,"cleared",8,1,112
"996",112,9,152,"cleared",10,"up.",9,1,112
"997",112,10,276,"up.",NA,"-",9,1,112
"998",113,1,128,"His",3,"hair",2,1,113
"999",113,3,156,"hair",4,"was",1,1,113
"1000",113,4,176,"was",6,"visible",3,1,113
"1001",113,6,132,"visible",6,"visible",4,1,113
"1002",113,6,224,"visible",7,"under",6,1,113
"1003",113,7,176,"under",9,"white",6,1,113
"1004",113,9,156,"white",10,"hat.",7,1,113
"1005",114,2,384,"men",3,"will",1,1,114
"1006",114,3,276,"will",4,"not",2,1,114
"1007",114,4,188,"not",4,"not",3,1,114
"1008",114,4,140,"not",4,"not",4,1,114
"1009",114,4,212,"not",5,"follow",4,1,114
"1010",114,5,236,"follow",6,"him",4,1,114
"1011",114,6,236,"him",7,"and",5,1,114
"1012",114,7,360,"and",9,"are",6,1,114
"1013",114,9,236,"are",10,"few.",7,1,114
"1014",114,10,404,"few.",10,"few.",9,1,114
"1015",114,10,156,"few.",9,"are",10,1,114
"1016",114,9,200,"are",2,"men",10,1,114
"1017",115,1,132,"I'll",2,"break",1,1,115
"1018",115,2,136,"break",3,"your",1,1,115
"1019",115,3,176,"your",5,"if",2,1,115
"1020",115,5,224,"if",7,"don't",3,1,115
"1021",115,7,188,"don't",8,"fix",5,1,115
"1022",115,8,136,"fix",9,"that",7,1,115
"1023",115,9,220,"that",10,"water.",8,1,115
"1024",115,10,232,"water.",9,"that",9,1,115
"1025",115,9,112,"that",10,"water.",10,1,115
"1026",115,10,304,"water.",7,"don't",9,1,115
"1027",115,7,124,"don't",2,"break",10,1,115
"1028",115,2,156,"break",2,"break",7,1,115
"1029",115,2,216,"break",4,"neck",2,1,115
"1030",115,4,304,"neck",7,"don't",2,1,115
"1031",115,7,116,"don't",9,"that",4,1,115
"1032",115,9,180,"that",10,"water.",7,1,115
"1033",116,1,208,"Ian",2,"gave",2,1,116
"1034",116,2,256,"gave",1,"Ian",1,1,116
"1035",116,1,820,"Ian",2,"gave",2,1,116
"1036",116,2,80,"gave",2,"gave",1,1,116
"1037",116,2,248,"gave",3,"Geoffrey",2,1,116
"1038",116,3,140,"Geoffrey",2,"gave",2,1,116
"1039",116,2,176,"gave",3,"Geoffrey",3,1,116
"1040",116,3,276,"Geoffrey",4,"a",2,1,116
"1041",116,4,348,"a",4,"a",3,1,116
"1042",116,4,168,"a",5,"hard",4,1,116
"1043",116,5,152,"hard",5,"hard",4,1,116
"1044",116,5,92,"hard",6,"slap",5,1,116
"1045",116,6,208,"slap",7,"across",5,1,116
"1046",116,7,340,"across",8,"his",6,1,116
"1047",116,8,168,"his",9,"right",7,1,116
"1048",117,1,188,"Jake",2,"smiled",1,1,117
"1049",117,2,160,"smiled",3,"again",1,1,117
"1050",117,3,168,"again",4,"at",2,1,117
"1051",117,4,160,"at",4,"at",3,1,117
"1052",117,4,180,"at",6,"baby",4,1,117
"1053",117,6,184,"baby",7,"daughter,",4,1,117
"1054",117,7,228,"daughter,",8,"she",6,1,117
"1055",117,8,164,"she",9,"was",7,1,117
"1056",117,9,180,"was",8,"she",8,1,117
"1057",117,8,156,"she",10,"perfect.",9,1,117
"1058",117,10,156,"perfect.",3,"again",8,1,117
"1059",118,1,116,"Jimmy",2,"liked",1,1,118
"1060",118,2,288,"liked",3,"the",1,1,118
"1061",118,3,548,"the",5,"they",2,1,118
"1062",118,5,156,"they",6,"were",3,1,118
"1063",118,6,172,"were",7,"calling",5,1,118
"1064",118,7,188,"calling",8,"him",6,1,118
"1065",118,8,264,"him",2,"liked",7,1,118
"1066",118,2,148,"liked",1,"Jimmy",8,1,118
"1067",119,1,212,"Brian",2,"sniffed",1,1,119
"1068",119,2,104,"sniffed",3,"and",1,1,119
"1069",119,3,192,"and",3,"and",2,1,119
"1070",119,3,228,"and",4,"wiped",3,1,119
"1071",119,4,192,"wiped",5,"his",3,1,119
"1072",119,5,196,"his",6,"grubby",4,1,119
"1073",119,6,196,"grubby",7,"hand",5,1,119
"1074",119,7,216,"hand",9,"his",6,1,119
"1075",119,9,132,"his",10,"nose.",7,1,119
"1076",119,10,260,"nose.",2,"sniffed",9,1,119
"1077",119,2,108,"sniffed",2,"sniffed",10,1,119
"1078",119,2,144,"sniffed",2,"sniffed",2,1,119
"1079",120,1,148,"Phil",2,"let",1,1,120
"1080",120,2,184,"let",3,"him",1,1,120
"1081",120,3,148,"him",4,"go",2,1,120
"1082",120,4,340,"go",6,"Charlie",3,1,120
"1083",120,6,212,"Charlie",6,"Charlie",4,1,120
"1084",120,6,220,"Charlie",7,"fell",6,1,120
"1085",120,7,164,"fell",9,"the",6,1,120
"1086",120,9,212,"the",10,"ground.",7,1,120
"1087",121,1,216,"Let",3,"through",2,1,121
"1088",121,3,96,"through",3,"through",1,1,121
"1089",121,3,124,"through",5,"you'll",3,1,121
"1090",121,5,176,"you'll",6,"hear",3,1,121
"1091",121,6,152,"hear",5,"you'll",5,1,121
"1092",121,5,152,"you'll",7,"nothing",6,1,121
"1093",121,7,284,"nothing",8,"more",5,1,121
"1094",121,8,208,"more",9,"of",7,1,121
"1095",121,9,240,"of",10,"it.",8,1,121
"1096",121,10,124,"it.",5,"you'll",9,1,121
"1097",121,5,160,"you'll",3,"through",10,1,121
"1098",121,3,272,"through",6,"hear",5,1,121
"1099",122,1,140,"Men",1,"Men",2,1,122
"1100",122,1,148,"Men",2,"could",1,1,122
"1101",122,2,128,"could",3,"be",1,1,122
"1102",122,3,212,"be",2,"could",2,1,122
"1103",122,2,112,"could",5,"to",3,1,122
"1104",122,5,296,"to",5,"to",2,1,122
"1105",122,5,92,"to",7,"all",5,1,122
"1106",122,7,324,"all",9,"of",5,1,122
"1107",122,9,188,"of",10,"things.",7,1,122
"1108",122,10,92,"things.",2,"could",9,1,122
"1109",122,2,124,"could",1,"Men",10,1,122
"1110",122,1,208,"Men",3,"be",2,1,122
"1111",123,2,204,"sat",2,"sat",1,1,123
"1112",123,2,144,"sat",2,"sat",2,1,123
"1113",123,2,260,"sat",1,"Gilbert",2,1,123
"1114",123,1,200,"Gilbert",3,"as",2,1,123
"1115",123,3,168,"as",3,"as",1,1,123
"1116",123,3,128,"as",4,"still",3,1,123
"1117",123,4,352,"still",3,"as",3,1,123
"1118",123,3,36,"as",3,"as",4,1,123
"1119",123,3,216,"as",5,"as",3,1,123
"1120",123,5,184,"as",7,"could",3,1,123
"1121",123,7,172,"could",8,"nursing",5,1,123
"1122",123,8,224,"nursing",9,"his",7,1,123
"1123",123,9,108,"his",7,"could",8,1,123
"1124",123,7,176,"could",6,"he",9,1,123
"1125",123,6,68,"he",8,"nursing",7,1,123
